population,mu_05,mu_10,mu_50,mu_90,mu_95,sigma_05,sigma_10,sigma_50,sigma_90,sigma_95,logl_50_norm,dat,meanlog_05,meanlog_10,meanlog_50,meanlog_90,meanlog_95,sdlog_05,sdlog_10,sdlog_50,sdlog_90,sdlog_95,logl_50_lnorm,mean_05_norm,mean_10_norm,mean_50_norm,mean_90_norm,mean_95_norm,cv_05_norm,cv_10_norm,cv_50_norm,cv_90_norm,cv_95_norm,mean_05_lnorm,mean_10_lnorm,mean_50_lnorm,mean_90_lnorm,mean_95_lnorm,cv_05_lnorm,cv_10_lnorm,cv_50_lnorm,cv_90_lnorm,cv_95_lnorm,population_n,species,fished,bimodal,normal_better,better_dist,cov_pref,mean_size,data,col
Chromis xanthura__Gulf of Papua,6.24200676351,7.74637037642616,9.065134234377199,9.4868163227975,9.60679560308975,1.6161650996322783,1.6929688710198472,2.051833449379422,3.298836702376894,4.390713934100602,-13.955013633725162,rls,1.0964405486994737,1.5441082642491373,2.0064040351311423,2.1869143032774945,2.2233353263654148,0.24983214081136473,0.2685995864744873,0.43946643198691293,0.9727403546003315,1.4059616286643948,-23.58959406442947,7.543628562125609,8.073961646281404,9.074728666041043,9.497688894898996,9.633019096502643,0.17443878993124087,0.1827207370151683,0.22712832099217822,0.37842184965692405,0.4905774371141009,5.684906671434199,6.419330156881339,8.384582608668865,10.316807501208274,12.295725642001294,0.25378169910244025,0.27351777536545935,0.4615640606472289,1.2553740328379321,2.4938139910513937,381,Chromis xanthura,FALSE,FALSE,TRUE,normal,0.22712832099217822,9.245406824146981,rls,rls_norm
Chromis xanthura__Torres Strait N GBR,3.379371954676454,5.650809192546481,8.592186359160701,9.679948878492528,10.118988471018163,2.434653165724283,2.5740868033492585,3.630774220770518,7.4638014508912,9.046460144002227,-29.392909433859977,rls,1.9788678055483695,2.0085472101977033,2.0869375633250975,2.1588091112999104,2.1872460465858996,0.25310479208203107,0.26345995289368535,0.3164844178183058,0.4180915477295211,0.4700328833017429,-31.163263667139567,7.724802818730038,8.06798581740997,8.946380676452513,10.406859984989667,11.128465208311416,0.2715322428994066,0.2875410619653859,0.3820425281323644,0.5805809774873754,0.6248955023555993,7.735944803232162,7.923915470337291,8.481415263871249,9.231585904957274,9.63875433392676,0.25721301819413533,0.2680985215652324,0.324577260173245,0.43704534940485273,0.4972295855428234,1786,Chromis xanthura,FALSE,FALSE,TRUE,normal,0.3820425281323644,8.73740201567749,rls,rls_norm
Chrysiptera biocellata__Exmouth to Broome,0.2855889546332017,0.6731980202317916,3.057541415334355,4.461756247228023,4.805138716743706,1.9737418569397853,2.1470566836055123,3.193173195761646,4.479951534312321,4.924986904636202,-15.530902407296647,rls,1.366804741554808,1.3986349526172372,1.4470447214910878,1.4933280028461275,1.5119241650241115,0.27551892335546596,0.28372504041592717,0.3148956017115937,0.38845548860228907,0.4465312722828293,-14.15397045716501,3.9905846268992966,4.104723747890283,4.565881832102376,5.333747347361777,5.7548507204363375,0.37681679372647203,0.39970952720038183,0.4947479688368271,0.5576945845036065,0.5726461152725653,4.223820725798281,4.289622372176821,4.469336407291246,4.708354294383875,4.82252159061583,0.28083127041140415,0.2895319269078446,0.32286549076771925,0.4035810359718673,0.4697426632889319,1278,Chrysiptera biocellata,FALSE,FALSE,FALSE,lognormal,0.32286549076771925,4.401408450704225,rls,rls_lnorm
Chrysiptera caesifrons__C and S GBR,1.4334603356462545,2.2429186563342367,3.8219455970615894,4.23580764563894,4.375287485420395,1.566405570607702,1.625863204200023,1.9694687295421112,3.034908787046448,3.5317766629570446,-10.800436123039624,rls,1.3047018458926636,1.3342074089008795,1.3977998088440513,1.4532799707474577,1.478424158385935,0.2813752196099583,0.29173467082041415,0.32674632418395544,0.3977071809873045,0.4554109689513011,-13.605769989666438,3.8232932785597957,3.919746363338088,4.194716295274156,4.519055787920107,4.6741901169916735,0.3391010082761685,0.34937893059975395,0.39789130718953597,0.4941374622205975,0.5185707996242838,3.971052293037448,4.058755287377964,4.272243268752257,4.518709921412212,4.649695255265398,0.287037441125801,0.2980534718459833,0.33566456302163655,0.4139643505462104,0.4800766808258754,2258,Chrysiptera caesifrons,FALSE,FALSE,TRUE,normal,0.39789130718953597,4.216120460584588,rls,rls_norm
Chrysiptera caesifrons__Torres Strait N GBR,0.501155458253512,1.0108924271208228,3.325544333586003,4.3658463916154275,4.649790094163138,1.5200436146362295,1.6812604751193634,2.582055797103739,3.8624140585829605,4.238170536639272,-13.82938609762919,rls,1.2319221237930444,1.320059804168944,1.4054847662375491,1.4770589469598305,1.513337068831286,0.24913944387728948,0.26128660878173354,0.31163139269767637,0.4389916134737256,0.5651028910161638,-14.694018077736946,3.6993067220403386,3.8175815536632234,4.262532284909981,4.974019769982937,5.3669365201473465,0.32080999019356493,0.35151153508512917,0.4553903833307766,0.5348921137639692,0.5508829791271678,3.8610342911696582,4.008740843960734,4.281181905930947,4.650279261307378,4.8863051082238265,0.2530559574492437,0.26581024614589965,0.31935267423488656,0.4610157484632267,0.6133687155115896,1509,Chrysiptera caesifrons,FALSE,FALSE,TRUE,normal,0.4553903833307766,4.244532803180914,rls,rls_norm
Chrysiptera notialis__Lord Howe and Norfolk Islands,2.2659633467155342,3.4483217312216716,5.052921349160922,5.689114266130785,5.881201941898612,2.0091811056314715,2.1109584761880322,2.6204839606562143,3.787618891821664,4.380055985456063,-33.79697724492274,rls,1.5535216432814714,1.5714860331313807,1.621128276312152,1.6828180453368267,1.710489299868133,0.29946974711105484,0.3094269117942712,0.3409056100954671,0.38283963034304175,0.40527622227798865,-35.538931044227084,4.86186687058215,5.016418722415663,5.458036257615166,5.945461740052504,6.155812718556166,0.340938476593019,0.3571704106419483,0.4162853940171173,0.514440095682232,0.5495038584673012,5.039787636973581,5.12616916002831,5.368995956781925,5.7065365060802975,5.86914905201917,0.3063111711225728,0.31698331548356024,0.3510543813978028,0.39730537116741843,0.4225014920497572,99639,Chrysiptera notialis,FALSE,FALSE,TRUE,normal,0.4162853940171173,5.390861008239745,rls,rls_norm
Chrysiptera rollandi__C and S GBR,0.9332997505837677,1.5816325941451979,3.2349975287439037,3.8727580203295147,4.054345627896806,1.7065056497886324,1.8018067286260149,2.162011552858581,2.942715559352693,3.2322121576036444,-15.261065367248483,rls,0.8573014804913329,1.122297589611649,1.313771652946572,1.4211390526716623,1.4621934373122878,0.29594045813451886,0.309507401458021,0.3688850686586531,0.5354680078747608,0.7015644130920566,-20.006096378882326,3.4997320361943327,3.601729533530801,3.920782529147356,4.272158474411835,4.433423286651601,0.36895327717211474,0.383253252556254,0.42790279370579964,0.4907798197772064,0.5072033821223761,3.0105633222004027,3.4813574033498798,3.984027229474937,4.424483082892133,4.613878695900209,0.30253992662905993,0.31706978191684565,0.3817973164826801,0.5762457932120181,0.7974329307729919,17270,Chrysiptera rollandi,FALSE,FALSE,TRUE,normal,0.42790279370579964,4.034163288940359,rls,rls_norm
Chrysophrys auratus__Cape Howe,1.7691835490781764,3.7241829191663998,14.967000892399133,22.91154269476533,24.752958263573152,14.222184578215083,15.374645766280434,20.80656858876185,27.816398565827566,30.060349547190885,-60.626483233444716,rls,2.8125488713365763,2.825665458073862,2.8686230373539106,2.9193168910869587,2.939670050571293,0.3822046183343731,0.39025207630567915,0.421205300207833,0.46478276057654105,0.4819552342631693,-50.939474982794856,20.180246994086584,20.940784416462513,24.17318670362024,28.366284913453377,29.77055139298145,0.5056661167700273,0.5350288725056794,0.6319386377925431,0.7056405171333962,0.7124150272309195,18.209885060238527,18.4205803248267,19.255006417705168,20.362717233357078,20.835735931578196,0.39659701961298643,0.40559299094146156,0.44059646522954415,0.4910508557853238,0.5113452507518167,1632,Chrysophrys auratus,TRUE,FALSE,FALSE,lognormal,0.44059646522954415,18.777573529411764,rls,rls_lnorm
Cirrhilabrus exquisitus__C and S GBR,3.420676841020115,4.498799821227074,6.018130426620331,6.795591235431082,7.0122636318828535,2.0924545436049975,2.2229762286066577,2.8472379834940966,4.1782300473956635,4.847215531199698,-18.376208905478016,rls,1.6611924231486883,1.6883798492795978,1.7640212187150688,1.837026536235828,1.8599533484147994,0.2934952983111464,0.3054091552385125,0.35027950195061697,0.4085419099961928,0.4336462962275131,-20.80282373989418,5.553216743013872,5.730243293099281,6.351190973365071,7.0491089766912545,7.339807368058647,0.3203911621694959,0.3354916056640237,0.4034880906486545,0.5120018483048795,0.5490336455681956,5.650579016468224,5.782628259062005,6.2137636486014705,6.694652028564103,6.877596192359513,0.29993058753148594,0.312671243668746,0.3613037205982293,0.42619688824932817,0.45485468541141927,1073,Cirrhilabrus exquisitus,FALSE,FALSE,TRUE,normal,0.4034880906486545,6.363000931966449,rls,rls_norm
Cirrhilabrus exquisitus__Exmouth to Broome,0.1878064484027227,0.3893855507053202,1.8654843157408996,3.603906180081129,4.1149829676660925,3.1029576148738394,3.3005818322697356,4.15733091218433,5.099559919820028,5.387375810236957,-26.999245332915702,rls,1.3390941141778725,1.3720131563110531,1.439000188253103,1.5003989025792734,1.5274101705595329,0.37171597798703415,0.380607538934237,0.4230031425236663,0.5032106388130797,0.5482910085807275,-26.170248736482783,4.282905790311648,4.381830527570064,4.803684405336359,5.582080195558402,5.952167591801015,0.4819764639120292,0.49656930456802584,0.5444436890147363,0.5785278529544172,0.5865023948823201,4.281677901814285,4.365800159587431,4.60624246143691,4.937783356616443,5.090654923118046,0.3849336341748832,0.3948166181465816,0.44264998702795755,0.5368126882303665,0.5921993525154117,5244,Cirrhilabrus exquisitus,FALSE,FALSE,FALSE,lognormal,0.44264998702795755,4.534229595728451,rls,rls_lnorm
Cirrhilabrus exquisitus__Torres Strait N GBR,0.22423103059741076,0.5368724880607366,2.7805731990711076,5.40716818732827,6.042369710719996,2.711132246682327,2.998940840343616,4.421684708314471,6.458085654071106,7.601821775379046,-15.196948988035725,rls,0.7405070919507639,1.155872839908759,1.5218961697507842,1.6804185171562738,1.746871090539378,0.24849481268883816,0.2618842088296046,0.41840910351019894,0.9389313429781767,1.1952617732965198,-17.417787796529957,4.315301371325617,4.528837208365268,5.50938352061151,7.317796542236565,8.100098796548941,0.42682490197661394,0.4552835316346899,0.5444163846508752,0.6049345573376053,0.6215263898159359,3.844882588862175,4.295946055038326,4.947627532095225,6.303518856085836,7.1643482925801285,0.2523807409937537,0.2664392544032139,0.43740719429083597,1.1894288997863545,1.7813340221163083,466,Cirrhilabrus exquisitus,FALSE,FALSE,TRUE,normal,0.5444163846508752,4.721030042918455,rls,rls_norm
Cirrhilabrus laboutei__C and S GBR,4.3724310822945744,4.813106685725241,5.44669278501458,5.835561356207031,5.979686883864406,1.7328932902075955,1.8202012056205512,2.1292208348091926,2.6961672365889093,3.1147289462481447,-5.585669284603956,rls,1.471784049432461,1.5333111111366942,1.653187050557731,1.7453742413559377,1.7787176293050388,0.27520134667723783,0.29193400508352035,0.35187524408944226,0.45243891781568274,0.5200329338344051,-12.352519132243899,5.065731180877907,5.218749038596503,5.588607652881263,5.950793178571731,6.094076567236948,0.29774273139449936,0.3124546121584749,0.3583516794097606,0.4268541325371812,0.46148614116475833,4.813732518329373,5.022879011309869,5.565035845997848,6.101620243766228,6.321553794224919,0.28049515081986953,0.298265922580196,0.3630534552273423,0.47661101380200827,0.557255264666894,260,Cirrhilabrus laboutei,FALSE,FALSE,TRUE,normal,0.3583516794097606,5.615384615384615,rls,rls_norm
Cirrhilabrus laboutei__Coral Sea,2.0598843794892914,3.133786031182477,5.730837835677055,6.941482877789906,7.272650361980148,2.337419748576446,2.5276042674057826,3.4047943782000774,5.148032628778115,5.775665061732214,-17.57646107351823,rls,1.6024600262877633,1.642658572271403,1.7497275977599223,1.8582031682181377,1.8939399267745856,0.29941353392941283,0.31841078809616846,0.38204701458893775,0.48857129796274895,0.5257157987350343,-20.47843328008399,5.399510816539564,5.608560313688577,6.418743532145017,7.389301952060431,7.729551796746929,0.34292513206607533,0.36655656850726537,0.45053688723611374,0.5604767202429781,0.5853312279174329,5.4364871802745505,5.6028884387488125,6.204688647986142,6.9692530007788465,7.282306581032799,0.30625105742134656,0.32665442921488913,0.39642125349445584,0.5192302288937926,0.5642206367394235,572,Cirrhilabrus laboutei,FALSE,FALSE,TRUE,normal,0.45053688723611374,6.398601398601398,rls,rls_norm
Cirrhilabrus lineatus__Coral Sea,0.13981712649411612,0.2901588765452595,1.561393671023246,3.8755311729772757,4.5627001795802915,4.343976202830624,4.607086748795623,5.6881974415927115,6.897682493163118,7.3352977166338755,-15.001156288804598,rls,0.9347748636562668,1.1433718283625771,1.442238173542771,1.6365361485740648,1.6895728892044195,0.5222704119762512,0.5538681969315697,0.6900830327836669,0.9194266008342291,1.050110918636191,-18.125793138460033,5.094134242981511,5.2744305059699474,6.024275490482813,7.079174714474032,7.478688731801525,0.5313594766722387,0.5472479650673447,0.5890110173541894,0.6173517995625328,0.6246975404280096,4.088162393781403,4.424085862555219,5.3650293451646585,6.435038044179,6.83271695954229,0.5599940524073631,0.5991897485942358,0.7810047916964162,1.1527279727396722,1.418586455210646,201,Cirrhilabrus lineatus,FALSE,FALSE,TRUE,normal,0.5890110173541894,5.758706467661692,rls,rls_norm
Cirrhilabrus punctatus__C and S GBR,0.28911858296421306,0.5490937252320807,2.2368005934916644,3.3615109684796542,3.5751676778677606,3.114775915968238,3.2317035095187032,3.8612661158194745,4.697306542607614,4.913800761687062,-33.35933407759765,rls,1.348813865498159,1.3742657310200785,1.4406329536846303,1.5044900455716146,1.528647010152161,0.412989672014171,0.42427958971355484,0.4647108519311126,0.5301375741995502,0.5585102642815977,-35.64694750370141,4.386329823412751,4.457803176244708,4.707338298500206,5.089727078486285,5.259396121771978,0.4860509951211707,0.49490871627468486,0.5316150100979243,0.5683043061531015,0.5752963634446459,4.370672432994783,4.461501850385894,4.711035070699936,5.010994070037663,5.137361877145724,0.43124165434622413,0.4441093682603147,0.4909663838200078,0.5696615914876318,0.6050323481056523,31285,Cirrhilabrus punctatus,FALSE,FALSE,TRUE,normal,0.5316150100979243,4.7084864951254595,rls,rls_norm
Cirrhilabrus punctatus__Coral Sea,0.8617875331568656,1.526744155075476,3.4884786976234143,4.527775427417266,4.756917159377813,3.127176628243541,3.2825418310494863,3.890921394170608,4.9141693263897235,5.2084473807423715,-15.487370224656223,rls,1.4136536918384437,1.454407577048572,1.558134171878006,1.6557793017071463,1.6853627164870337,0.41650900843971905,0.43253896208692366,0.4930131472590088,0.577393299282111,0.624793425635543,-21.166832806993384,4.924178079000686,5.018297525805789,5.32752823080609,5.712788081213266,5.863036474439366,0.465973194003272,0.4781938266549233,0.5197554681340051,0.5702631413497552,0.5810455991652127,4.789541861325443,4.929450419492809,5.3707372519787135,5.897008582848813,6.096389639653004,0.43524315657049867,0.45358101924821054,0.5245451688463276,0.6290324142690961,0.691030164339416,942,Cirrhilabrus punctatus,FALSE,FALSE,TRUE,normal,0.5197554681340051,5.35828025477707,rls,rls_norm
Cirrhilabrus punctatus__Gulf of Papua,1.2599137169561072,1.955204390692477,3.5542284690094377,4.284545552957892,4.460693981906128,1.976674967277747,2.1011059298808736,2.5845899191912585,3.5031346335770515,3.8196398465408,-11.219614986755193,rls,1.2968862619235013,1.338834142940198,1.4267616855418828,1.5024437415587333,1.536106550119758,0.3173855048529043,0.3340817354132429,0.38524638774369635,0.46372120022487656,0.5044359646344576,-15.266675865437787,3.9582231572025646,4.089334405910588,4.4259485188600465,4.800842984172019,4.965048239450198,0.386158455400113,0.4008331617512224,0.4529254643738654,0.5174911802728208,0.5338845645265027,4.03003603142367,4.157744396332177,4.491052085634291,4.850383473227359,5.003002514467649,0.32554865039765457,0.3436239269405065,0.3999924225074295,0.4898042555847912,0.5382929960446676,1450,Cirrhilabrus punctatus,FALSE,FALSE,TRUE,normal,0.4529254643738654,4.496551724137931,rls,rls_norm
Cirrhilabrus punctatus__Lord Howe and Norfolk Islands,1.192702351169042,2.273876651139965,5.707913237811471,7.220132790708077,7.682246700251387,3.655397018484465,3.8340105036658114,5.019137402100631,7.191627022267387,7.918138638377596,-19.687082436673585,rls,1.7661348162246666,1.7858240189420362,1.8593522957529514,1.9370545677727427,1.9652142763127676,0.40075902171722383,0.4136048342192094,0.46322196711778263,0.5288003230772611,0.5508914831915791,-20.7408453314955,6.529500177745676,6.7092927438133865,7.386444579087499,8.40167124537452,8.751164092668231,0.4323854796060402,0.449603967512528,0.5237673561180866,0.6122858616842146,0.6251597903662085,6.534172970493998,6.661545428170685,7.167496014229539,7.7847923604215055,8.018168767393073,0.41740189426228147,0.431940472696483,0.48921831589163517,0.5680141337328256,0.5954548105743912,373,Cirrhilabrus punctatus,FALSE,FALSE,TRUE,normal,0.5237673561180866,7.10455764075067,rls,rls_norm
